date,tweet_count,daily_sent,elonmusk,michael_saylor,binance,investingcom,charliebilello,peterlbrandt,raoulgmi,coinmarketcap,apompliano,cashapp
2017-03-06,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-03-05,2,-0.8001,0,0,0,0,0,0,0,0,0,0
2017-03-03,8,0.253925,0,0,0,0,0,0,0,0,0,0
2017-03-02,14,0.1968857142857143,0,0,0,0,0,0,0,0,0,0
2017-03-01,10,0.43879999999999997,0,0,0,0,0,0,0,0,0,0
2017-02-28,4,-0.17,0,0,0,0,0,0,0,0,0,0
2017-02-27,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-02-26,8,0.37255,0,0,0,0,0,0,2,0,0,0
2017-02-24,8,0.2237,0,0,0,0,0,0,0,0,0,0
2017-02-23,8,0.13549999999999998,0,0,0,0,0,0,0,0,0,0
2017-02-21,2,0.2382,0,0,0,0,0,0,0,0,0,0
2017-02-20,2,-0.3182,0,0,0,0,0,0,0,0,0,0
2017-02-19,4,0.0,0,0,0,0,0,0,0,0,0,0
2017-02-18,4,0.3952,0,0,0,0,0,0,0,0,0,0
2017-02-17,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-02-16,4,-0.16504999999999997,0,0,0,0,0,0,0,0,0,0
2017-02-14,2,-0.7506,0,0,0,0,0,0,0,0,0,0
2017-02-13,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-02-11,6,0.0,0,0,0,0,0,0,0,0,0,0
2017-02-10,2,0.5093,0,0,0,0,0,0,0,0,0,0
2017-02-07,2,0.128,0,0,0,0,0,0,0,0,0,0
2017-02-06,6,0.4073666666666667,0,0,0,0,0,0,0,0,0,0
2017-02-05,6,0.4066666666666667,0,0,0,0,0,0,0,0,0,0
2017-02-04,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-02-02,2,0.3612,0,0,0,0,0,0,0,0,0,0
2017-01-31,2,-0.4939,0,0,0,0,0,0,0,0,0,0
2017-01-27,2,0.2023,0,0,0,0,0,0,0,0,0,0
2017-01-22,10,0.17600000000000002,0,0,0,0,0,0,0,0,0,0
2017-01-21,4,0.38075000000000003,0,0,0,0,0,0,0,0,0,0
2017-01-20,2,0.4877,0,0,0,0,0,0,0,0,0,0
2017-01-19,2,0.0772,0,0,0,0,0,0,0,0,0,0
2017-01-16,6,0.32916666666666666,0,0,0,0,0,0,0,0,0,0
2017-01-15,8,0.0759,0,0,0,0,0,0,0,0,0,0
2017-01-12,4,0.0,0,0,0,0,0,0,0,0,0,0
2017-01-11,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-01-09,6,0.397,0,0,0,0,0,0,0,0,0,0
2017-01-08,2,-0.6597,0,0,0,0,0,0,0,0,0,0
2017-01-07,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-01-06,8,0.16485,0,0,0,0,0,0,0,0,0,0
2017-01-05,8,-0.156225,0,0,0,0,0,0,0,0,0,0
2017-01-04,6,0.08953333333333334,0,0,0,0,0,0,0,0,0,0
2017-01-03,4,0.3268,0,0,0,0,0,0,0,0,0,0
2017-01-02,4,0.0,0,0,0,0,0,0,0,0,0,0
2016-12-31,2,0.7901,0,0,0,0,0,0,0,0,0,0
2016-12-30,2,-0.1128,0,0,0,0,0,0,0,0,0,0
2016-12-29,6,0.48656666666666665,0,0,0,0,0,0,0,0,0,0
2016-12-28,2,0.8118,0,0,0,0,0,0,0,0,0,0
2016-12-27,2,-0.1531,0,0,0,0,0,0,0,0,0,0
2016-12-25,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-12-23,2,0.4019,0,0,0,0,0,0,0,0,0,0
2016-12-22,6,0.06786666666666667,0,0,0,0,0,0,0,0,0,0
2016-12-21,6,0.09806666666666668,0,0,0,0,0,0,0,0,0,0
2016-12-20,2,0.5106,0,0,0,0,0,0,0,0,0,0
2016-12-15,2,0.8316,0,0,0,0,0,0,0,0,0,0
2016-12-13,4,-0.11315,0,0,0,0,0,0,0,0,0,0
2016-12-11,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-12-09,2,0.1531,0,0,0,0,0,0,0,0,0,0
2016-12-05,2,0.765,0,0,0,0,0,0,0,0,0,0
2016-12-01,4,0.3968,0,0,0,0,0,0,0,0,0,0
2016-11-30,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-11-29,4,-0.07950000000000002,0,0,0,0,0,0,0,0,0,0
2016-11-24,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-11-22,2,0.6486,0,0,0,0,0,0,0,0,0,0
2016-11-21,2,0.6239,0,0,0,0,0,0,0,0,0,0
2016-11-17,6,0.0,0,0,0,0,0,0,0,0,0,0
2016-11-16,2,-0.0772,0,0,0,0,0,0,0,0,0,0
2016-11-15,4,0.0,0,0,0,0,0,0,0,0,0,0
2016-11-14,2,0.128,0,0,0,0,0,0,0,0,0,0
2016-11-08,2,0.5574,0,0,0,0,0,0,0,0,0,0
2016-11-05,2,-0.25,0,0,0,0,0,0,0,0,0,0
2016-11-03,2,0.5191,0,0,0,0,0,0,0,0,0,0
2016-11-01,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-10-29,6,-0.03790000000000001,0,0,0,0,0,0,0,0,0,0
2016-10-28,6,-0.24250000000000002,0,0,0,0,0,0,0,0,0,0
2016-10-26,4,-0.07655,0,0,0,0,0,0,0,0,0,0
2016-10-23,4,0.07655,0,0,0,0,0,0,0,0,0,0
2016-10-21,2,0.4215,0,0,0,0,0,0,0,0,0,0
2016-10-20,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-10-17,2,-0.2382,0,0,0,0,0,0,2,0,0,0
2016-10-15,2,0.6838,0,0,0,0,0,0,0,0,0,0
2016-10-14,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-10-13,4,0.78865,0,0,0,0,0,0,0,0,0,0
2016-10-12,4,0.24695,0,0,0,0,0,0,0,0,0,0
2016-10-11,2,0.6597,0,0,0,0,0,0,0,0,0,0
2016-09-28,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-09-21,2,0.8745,0,0,0,0,0,0,0,0,0,0
2016-09-15,6,-0.32953333333333334,0,0,0,0,0,0,0,0,0,0
2016-09-13,2,0.2732,0,0,0,0,0,0,0,0,0,0
2016-09-10,2,0.4588,0,0,0,0,0,0,0,0,0,0
2016-09-06,4,0.1909,0,0,0,0,0,0,0,0,0,0
2016-08-29,4,0.1366,0,0,0,0,0,0,0,0,0,0
2016-08-19,2,0.3919,0,0,0,0,0,0,0,0,0,0
2016-08-14,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-08-08,4,0.4316,0,0,0,0,0,0,0,0,0,0
2016-08-05,2,0.4215,0,0,0,0,0,0,0,0,0,0
2016-08-04,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-08-03,4,-0.26025,0,0,0,0,0,0,0,0,0,0
2016-08-02,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-07-29,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-07-28,2,0.4019,0,0,0,0,0,0,0,0,0,0
2016-07-26,2,0.4019,0,0,0,0,0,0,0,0,0,0
2016-07-24,2,0.1027,0,0,0,0,0,0,0,0,0,0
2016-07-23,2,-0.5267,0,0,0,0,0,0,0,0,0,0
2016-07-21,2,0.128,0,0,0,0,0,0,0,0,0,0
2016-07-20,2,0.3612,0,0,0,0,0,0,0,0,0,0
2016-07-19,2,0.7574,0,0,0,0,0,0,0,0,0,0
2016-07-11,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-07-09,8,-0.0335,0,0,0,0,0,0,0,0,0,0
2016-07-07,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-07-05,2,0.5848,0,0,0,0,0,0,0,0,0,0
2016-07-04,4,-0.21960000000000002,0,0,0,0,0,0,0,0,0,0
2016-07-02,6,-0.11723333333333334,0,0,0,0,0,0,0,0,0,0
2016-06-30,2,-0.4902,0,0,0,0,0,0,0,0,0,0
2016-06-26,6,0.0,0,0,0,0,0,0,0,0,0,0
2016-06-24,12,0.0796,0,0,0,0,0,0,0,0,0,0
2016-06-23,8,-0.066025,0,0,0,0,0,0,0,0,0,0
2016-06-22,4,-0.31245,0,0,0,0,0,0,0,0,0,0
2016-06-21,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-06-19,4,0.6597500000000001,0,0,0,0,0,0,0,0,0,0
2016-06-18,4,0.54405,0,0,0,0,0,0,0,0,0,0
2016-06-17,10,-0.25358,0,0,0,0,0,0,0,0,0,0
2016-06-16,4,0.31245,0,0,0,0,0,0,0,0,0,0
2016-06-14,2,-0.5267,0,0,0,0,0,0,0,0,0,0
2016-06-13,6,0.3860333333333334,0,0,0,0,0,0,0,0,0,0
2016-06-12,4,-0.3303,0,0,0,0,0,0,0,0,0,0
2016-06-08,2,-0.6369,0,0,0,0,0,0,0,0,0,0
2016-06-07,2,0.3612,0,0,0,0,0,0,0,0,0,0
2016-06-04,2,0.34,0,0,0,0,0,0,0,0,0,0
2016-06-01,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-05-30,4,0.5073,0,0,0,0,0,0,2,0,0,0
2016-05-29,2,-0.6476,0,0,0,0,0,0,0,0,0,0
2016-05-26,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-05-17,2,-0.128,0,0,0,0,0,0,0,0,0,0
2016-05-14,4,0.5413,0,0,0,0,0,0,0,0,0,0
2016-05-08,2,-0.4342,0,0,0,0,0,0,0,0,0,0
2016-05-03,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-05-02,6,-0.1558333333333333,0,0,0,0,0,0,0,0,0,0
2016-04-30,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-04-29,4,0.3592,0,0,0,0,0,0,0,0,0,0
2016-04-28,2,0.2942,0,0,0,0,0,0,0,0,0,0
2016-04-25,2,0.34,0,0,0,0,0,0,0,0,0,0
2016-04-24,4,-0.1925,0,0,0,0,0,0,0,0,0,0
2016-04-23,2,-0.5574,0,0,0,0,0,0,0,0,0,0
2016-04-22,4,-0.004500000000000004,0,0,0,0,0,0,0,0,0,0
2016-04-19,4,-0.2294,0,0,0,0,0,0,0,0,0,0
2016-04-14,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-04-09,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-04-06,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-04-05,4,0.1806,0,0,0,0,0,0,0,0,0,0
2016-04-03,2,0.4215,0,0,0,0,0,0,0,0,0,0
2016-03-31,4,-0.09225,0,0,0,0,0,0,0,0,0,0
2016-03-24,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-03-21,2,0.8126,0,0,0,0,0,0,0,0,0,0
2016-03-20,4,0.20095,0,0,0,0,0,0,0,0,0,0
2016-03-17,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-03-16,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-03-12,2,-0.4767,0,0,0,0,0,0,0,0,0,0
2016-03-08,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-03-03,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-03-02,2,0.0772,0,0,0,0,0,0,0,0,0,0
2016-03-01,2,-0.7239,0,0,0,0,0,0,0,0,0,0
2016-02-27,4,-0.32985,0,0,0,0,0,0,4,0,0,0
2016-02-23,2,0.6808,0,0,0,0,0,0,2,0,0,0
2016-02-22,4,0.0,0,0,0,0,0,0,2,0,0,0
2016-02-20,2,-0.6096,0,0,0,0,0,0,0,0,0,0
2016-02-18,2,-0.8341,0,0,0,0,0,0,0,0,0,0
2016-02-15,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-02-11,6,0.10606666666666666,0,0,0,0,0,0,0,0,0,0
2016-02-10,2,0.4939,0,0,0,0,0,0,0,0,0,0
2016-02-09,4,0.20095,0,0,0,0,0,0,0,0,0,0
2016-02-08,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-02-04,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-01-21,4,0.3057,0,0,0,0,0,0,0,0,0,0
2016-01-17,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-01-16,2,0.0,0,0,0,0,0,0,0,0,0,0
2016-01-14,2,-0.3182,0,0,0,0,0,0,0,0,0,0
2016-01-11,2,0.4404,0,0,0,0,0,0,0,0,0,0
2016-01-07,2,0.2023,0,0,0,0,0,0,0,0,0,0
2016-01-05,2,0.5574,0,0,0,0,0,0,0,0,0,0
2015-12-24,2,0.0258,0,0,0,0,0,0,0,0,0,0
2015-12-16,2,-0.643,0,0,0,0,0,0,0,0,0,0
2015-12-11,2,0.0,0,0,0,0,0,0,2,0,0,0
2015-12-07,2,0.6478,0,0,0,0,0,0,2,0,0,0
2015-12-06,2,0.7906,0,0,0,0,0,0,0,0,0,0
2015-12-05,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-12-04,2,-0.1027,0,0,0,0,0,0,0,0,0,0
2015-12-02,4,-0.19625,0,0,0,0,0,0,0,0,0,0
2015-12-01,6,-0.1945,0,0,0,0,0,0,0,0,0,0
2015-11-24,6,0.0,0,0,0,0,0,0,0,0,0,0
2015-11-20,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-11-19,4,-0.42595,0,0,0,0,0,0,0,0,0,0
2015-11-10,4,-0.1344,0,0,0,0,0,0,0,0,0,0
2015-11-09,4,0.20095,0,0,0,0,0,0,0,0,0,0
2015-11-08,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-11-06,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-11-05,4,0.30575,0,0,0,0,0,0,0,0,0,0
2015-11-03,6,-0.24986666666666668,0,0,0,0,0,0,0,0,0,0
2015-11-01,2,0.7717,0,0,0,0,0,0,0,0,0,0
2015-10-30,2,0.7383,0,0,0,0,0,0,0,0,0,0
2015-10-28,4,-0.08105000000000001,0,0,0,0,0,0,0,0,0,0
2015-10-27,2,-0.0258,0,0,0,0,0,0,0,0,0,0
2015-10-26,2,0.743,0,0,0,0,0,0,0,0,0,0
2015-10-22,4,0.0,0,0,0,0,0,0,0,0,0,0
2015-10-18,2,0.6124,0,0,0,0,0,0,0,0,0,0
2015-10-15,2,0.7263,0,0,0,0,0,0,0,0,0,0
2015-10-09,2,0.1027,0,0,0,0,0,0,0,0,0,0
2015-10-08,2,-0.4404,0,0,0,0,0,0,0,0,0,0
2015-10-06,4,0.0,0,0,0,0,0,0,0,0,0,0
2015-10-01,4,0.0981,0,0,0,0,0,0,0,0,0,0
2015-09-30,2,0.6239,0,0,0,0,0,0,0,0,0,0
2015-09-25,2,0.191,0,0,0,0,0,0,0,0,0,0
2015-09-21,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-09-09,2,-0.3182,0,0,0,0,0,0,0,0,0,0
2015-09-08,2,0.7644,0,0,0,0,0,0,0,0,0,0
2015-09-04,2,0.1027,0,0,0,0,0,0,0,0,0,0
2015-08-31,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-08-28,2,0.8955,0,0,0,0,0,0,0,0,0,0
2015-08-26,2,-0.7783,0,0,0,0,0,0,0,0,0,0
2015-08-22,2,0.3612,0,0,0,0,0,0,0,0,0,0
2015-08-21,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-08-19,6,0.4503,0,0,0,0,0,0,0,0,0,0
2015-08-18,2,0.7835,0,0,0,0,0,0,0,0,0,0
2015-08-06,2,0.1139,0,0,0,0,0,0,0,0,0,0
2015-08-04,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-08-02,2,0.3182,0,0,0,0,0,0,0,0,0,0
2015-07-31,6,-0.1514,0,0,0,0,0,0,0,0,0,0
2015-07-29,2,-0.1655,0,0,0,0,0,0,0,0,0,0
2015-07-28,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-07-24,4,0.0,0,0,0,0,0,0,0,0,0,0
2015-07-21,4,-0.6877500000000001,0,0,0,0,0,0,0,0,0,0
2015-07-20,2,0.6808,0,0,0,0,0,0,0,0,0,0
2015-07-15,2,0.6369,0,0,0,0,0,0,0,0,0,0
2015-07-14,2,0.7783,0,0,0,0,0,0,0,0,0,0
2015-07-13,4,-0.11530000000000004,0,0,0,0,0,0,0,0,0,0
2015-07-07,2,-0.3595,0,0,0,0,0,0,0,0,0,0
2015-07-04,2,0.6124,0,0,0,0,0,0,0,0,0,0
2015-07-03,2,-0.5267,0,0,0,0,0,0,0,0,0,0
2015-07-01,2,-0.4215,0,0,0,0,0,0,0,0,0,0
2015-06-25,2,0.0772,0,0,0,0,0,0,0,0,0,0
2015-06-19,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-06-18,4,0.2294,0,0,0,0,0,0,0,0,0,0
2015-06-17,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-06-16,4,0.0,0,0,0,0,0,0,0,0,0,0
2015-06-12,2,0.5106,0,0,0,0,0,0,0,0,0,0
2015-06-09,4,0.0,0,0,0,0,0,0,0,0,0,0
2015-06-02,2,0.552,0,0,0,0,0,0,0,0,0,0
2015-05-29,6,0.0043333333333333375,0,0,0,0,0,0,0,0,0,0
2015-05-28,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-05-26,4,0.0,0,0,0,0,0,0,0,0,0,0
2015-05-21,2,0.6249,0,0,0,0,0,0,0,0,0,0
2015-05-20,2,0.7339,0,0,0,0,0,0,0,0,0,0
2015-05-18,4,0.0,0,0,0,0,0,0,0,0,0,0
2015-05-15,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-05-14,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-05-13,2,-0.4767,0,0,0,0,0,0,0,0,0,0
2015-05-12,4,0.0,0,0,0,0,0,0,0,0,0,0
2015-05-01,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-04-29,6,-0.11723333333333334,0,0,0,0,0,0,0,0,0,0
2015-04-23,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-04-22,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-04-21,2,0.3818,0,0,0,0,0,0,0,0,0,0
2015-04-11,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-04-10,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-04-04,2,-0.2732,0,0,0,0,0,0,0,0,0,0
2015-04-03,4,-0.21075,0,0,0,0,0,0,0,0,0,0
2015-04-01,2,-0.5423,0,0,0,0,0,0,0,0,0,0
2015-03-30,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-03-29,2,0.5719,0,0,0,0,0,0,0,0,0,0
2015-03-25,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-03-24,2,-0.2144,0,0,0,0,0,0,0,0,0,0
2015-03-19,2,0.6124,0,0,0,0,0,0,0,0,0,0
2015-03-17,2,-0.1513,0,0,0,0,0,0,0,0,0,0
2015-03-16,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-03-13,4,-0.23045,0,0,0,0,0,0,0,0,0,0
2015-03-11,2,0.5411,0,0,0,0,0,0,0,0,0,0
2015-03-04,4,0.0,0,0,0,0,0,0,0,0,0,0
2015-03-03,4,0.50335,0,0,0,0,0,0,0,0,0,0
2015-02-26,2,0.5719,0,0,0,0,0,0,0,0,0,0
2015-02-25,4,-0.1366,0,0,0,0,0,0,0,0,0,0
2015-02-24,6,0.6027666666666667,0,0,0,0,0,0,0,0,0,0
2015-02-23,2,0.0772,0,0,0,0,0,0,0,0,0,0
2015-02-21,4,0.09154999999999999,0,0,0,0,0,0,0,0,0,0
2015-02-20,4,0.3348,0,0,0,0,0,0,0,0,0,0
2015-02-19,4,0.1909,0,0,0,0,0,0,0,0,0,0
2015-02-17,6,0.6347666666666667,0,0,0,0,0,0,0,0,0,0
2015-02-16,4,-0.31245,0,0,0,0,0,0,0,0,0,0
2015-02-15,8,0.3799,0,0,0,0,0,0,0,0,0,0
2015-02-10,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-02-09,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-01-30,4,0.3141,0,0,0,0,0,0,0,0,0,0
2015-01-29,2,0.2263,0,0,0,0,0,0,0,0,0,0
2015-01-28,2,0.4019,0,0,0,0,0,0,0,0,0,0
2015-01-27,2,0.0,0,0,0,0,0,0,0,0,0,0
2015-01-26,2,0.3818,0,0,0,0,0,0,0,0,0,0
2015-01-23,2,0.34,0,0,0,0,0,0,0,0,0,0
2015-01-22,2,-0.5437,0,0,0,0,0,0,0,0,0,0
2015-01-21,6,-0.08700000000000001,0,0,0,0,0,0,0,0,0,0
2015-01-17,2,0.5463,0,0,0,0,0,0,0,0,0,0
2015-01-15,4,-0.30925,0,0,0,0,0,0,0,0,0,0
2015-01-14,14,0.34151428571428577,0,0,0,0,0,0,0,0,0,0
2015-01-13,6,0.1468,0,0,0,0,0,0,0,0,0,0
2015-01-12,4,0.1472,0,0,0,0,0,0,0,0,0,0
2015-01-09,2,0.68,0,0,0,0,0,0,0,0,0,0
2015-01-06,4,0.051500000000000004,0,0,0,0,0,0,0,0,0,0
2015-01-05,10,-0.3711,0,0,0,0,0,0,0,0,0,0
2015-01-04,2,0.4588,0,0,0,0,0,0,0,0,0,0
2015-01-02,4,0.10115,0,0,0,0,0,0,0,0,0,0
2014-12-30,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-12-29,2,0.8122,0,0,0,0,0,0,0,0,0,0
2014-12-26,2,0.7513,0,0,0,0,0,0,0,0,0,0
2014-12-25,2,0.5859,0,0,0,0,0,0,0,0,0,0
2014-12-23,2,-0.296,0,0,0,0,0,0,0,0,0,0
2014-12-20,4,0.0505,0,0,0,0,0,0,0,0,0,0
2014-12-19,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-12-17,2,0.2732,0,0,0,0,0,0,0,0,0,0
2014-12-16,6,0.3825,0,0,0,0,0,0,0,0,0,0
2014-12-12,4,-0.2389,0,0,0,0,0,0,0,0,0,0
2014-12-10,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-12-09,2,0.7906,0,0,0,0,0,0,0,0,0,0
2014-12-08,2,0.2023,0,0,0,0,0,0,0,0,0,0
2014-12-05,10,0.37482000000000004,0,0,0,0,0,0,0,0,0,0
2014-12-04,6,-0.2935666666666667,0,0,0,0,0,0,0,0,0,0
2014-12-03,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-12-02,2,0.7579,0,0,0,0,0,0,0,0,0,0
2014-12-01,2,0.2263,0,0,0,0,0,0,0,0,0,0
2014-11-30,2,0.7088,0,0,0,0,0,0,0,0,0,0
2014-11-29,4,-0.11315,0,0,0,0,0,0,0,0,0,0
2014-11-26,4,0.47355,0,0,0,0,0,0,0,0,0,0
2014-11-25,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-11-24,2,0.4576,0,0,0,0,0,0,0,0,0,0
2014-11-22,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-11-21,8,0.032174999999999995,0,0,0,0,0,0,0,0,0,0
2014-11-17,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-11-16,2,0.5106,0,0,0,0,0,0,0,0,0,0
2014-11-13,4,0.2842,0,0,0,0,0,0,0,0,0,0
2014-11-12,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-11-06,2,0.2003,0,0,0,0,0,0,0,0,0,0
2014-11-02,6,-0.12170000000000002,0,0,0,0,0,0,0,0,0,0
2014-11-01,2,-0.34,0,0,0,0,0,0,0,0,0,0
2014-10-29,2,-0.25,0,0,0,0,0,0,0,0,0,0
2014-10-28,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-10-25,4,0.0,0,0,0,0,0,0,0,0,0,0
2014-10-23,2,-0.8316,0,0,0,0,0,0,0,0,0,0
2014-10-22,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-10-21,2,0.3818,0,0,0,0,0,0,0,0,0,0
2014-10-20,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-10-14,2,-0.1027,0,0,0,0,0,0,0,0,0,0
2014-10-13,4,0.10115,0,0,0,0,0,0,0,0,0,0
2014-10-12,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-10-11,4,0.11860000000000002,0,0,0,0,0,0,0,0,0,0
2014-10-10,8,0.39844999999999997,0,0,0,0,0,0,0,0,0,0
2014-10-09,4,0.0,0,0,0,0,0,0,0,0,0,0
2014-10-08,4,0.0,0,0,0,0,0,0,0,0,0,0
2014-10-07,8,0.280025,0,0,0,0,0,0,0,0,0,0
2014-10-06,4,-0.1027,0,0,0,0,0,0,0,0,0,0
2014-10-05,2,0.6705,0,0,0,0,0,0,0,0,0,0
2014-10-03,2,0.6369,0,0,0,0,0,0,0,0,0,0
2014-10-01,4,0.21945,0,0,0,0,0,0,0,0,0,0
2014-09-30,4,0.19734999999999997,0,0,0,0,0,0,0,0,0,0
2014-09-28,6,0.36380000000000007,0,0,0,0,0,0,0,0,0,0
2014-09-25,2,0.0772,0,0,0,0,0,0,0,0,0,0
2014-09-24,6,0.1953,0,0,0,0,0,0,0,0,0,0
2014-09-23,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-09-22,6,0.16643333333333332,0,0,0,0,0,0,0,0,0,0
2014-09-21,2,-0.34,0,0,0,0,0,0,0,0,0,0
2014-09-20,2,-0.34,0,0,0,0,0,0,0,0,0,0
2014-09-19,2,-0.2263,0,0,0,0,0,0,0,0,0,0
2014-09-18,4,0.0,0,0,0,0,0,0,0,0,0,0
2014-09-17,2,0.0,0,0,0,0,0,0,0,0,0,0
2014-09-15,2,0.0,0,0,0,0,0,0,0,0,0,0
2021-05-24,50,0.16068800000000003,0,0,0,10,0,0,0,0,0,0
