date,tweet_count,daily_sent,narendramodi,amitshah,eos,brendanblumer,ryangirdusky,sentedcruz,elienyc,binance,whcos,yamiche
2017-04-24,60,0.03946666666666666,0,0,1,0,0,0,0,0,0,0
2017-04-23,20,-0.11602500000000002,0,0,1,0,0,0,0,0,0,0
2017-04-22,15,0.3737333333333333,0,0,0,0,0,0,0,0,0,0
2017-04-21,20,-0.05752500000000001,0,0,1,0,0,0,0,0,0,0
2017-04-20,40,0.227075,0,0,0,0,0,0,0,0,0,0
2017-04-19,15,0.039599999999999996,0,0,0,0,0,0,0,0,0,0
2017-04-18,25,0.28796000000000005,0,0,0,0,0,0,0,0,0,0
2017-04-17,20,0.416025,0,0,1,0,0,0,0,0,0,0
2017-04-16,20,0.169125,0,0,0,0,0,0,0,0,0,0
2017-04-15,5,0.0,0,0,0,0,0,0,0,0,0,0
2017-04-14,40,0.08048750000000002,0,0,0,0,0,0,0,0,0,0
2017-04-13,75,0.1282066666666667,0,0,0,0,0,0,0,0,0,0
2017-04-12,30,-0.1350666666666667,0,0,0,0,0,0,0,0,0,0
2017-04-11,60,0.29157500000000003,0,0,0,0,0,0,0,0,0,0
2017-04-10,25,0.149,0,0,0,0,0,0,0,0,0,0
2017-04-09,35,0.2671857142857143,0,0,0,0,0,0,0,0,0,0
2017-04-08,25,0.43746000000000007,0,0,0,0,0,0,0,0,0,0
2017-04-07,20,0.24740000000000006,0,0,0,0,0,0,0,0,0,0
2017-04-06,30,0.36479999999999996,0,0,1,0,0,0,0,0,0,0
2017-04-05,60,-0.055799999999999995,0,0,1,0,0,0,0,0,0,0
2017-04-04,35,-0.13180000000000003,0,0,0,0,0,0,0,0,0,0
2017-04-03,45,0.023011111111111118,0,0,1,0,0,0,0,0,0,0
2017-04-02,20,0.22725,0,0,0,0,0,0,0,0,0,0
2017-04-01,45,0.4209666666666666,0,0,0,0,0,0,0,0,0,0
2017-03-31,75,0.09070666666666667,0,0,1,0,0,0,0,0,0,0
2017-03-30,55,0.3320181818181818,0,0,1,0,0,0,0,0,0,0
2017-03-29,25,0.30399999999999994,0,0,0,0,0,0,0,0,0,0
2017-03-28,80,0.15481875000000003,0,0,0,0,0,0,0,0,0,0
2017-03-27,50,0.13992000000000002,0,0,0,0,0,0,0,0,0,0
2017-03-26,35,-0.1914857142857143,0,0,0,0,0,0,0,0,0,0
2017-03-25,20,-0.21800000000000003,0,0,0,0,0,0,0,0,0,0
2017-03-24,75,-0.11014,0,0,1,0,0,0,0,0,0,0
2017-03-23,45,0.17279999999999998,0,0,1,0,0,0,0,0,0,0
2017-03-22,35,0.3761714285714286,0,0,1,0,0,0,0,0,0,0
2017-03-21,10,0.475,0,0,0,0,0,0,0,0,0,0
2017-03-20,45,0.28980000000000006,0,0,1,0,0,0,0,0,0,0
2017-03-19,20,0.4361750000000001,0,0,0,0,0,0,0,0,0,0
2017-03-18,20,0.34617499999999995,0,0,0,0,0,0,0,0,0,0
2017-03-17,40,0.042012499999999973,0,0,0,0,0,0,0,0,0,0
2017-03-16,65,-0.1640307692307692,0,0,0,0,0,0,0,0,0,0
2017-03-15,70,0.12111428571428566,0,0,1,0,0,0,0,0,0,0
2017-03-14,60,0.00800833333333333,0,0,1,0,0,0,0,0,0,0
2017-03-13,30,0.2468833333333334,0,0,1,0,0,0,0,0,0,0
2017-03-12,30,0.4426,0,0,1,0,0,0,0,0,0,0
2017-03-11,50,0.31962000000000007,0,0,1,0,0,0,0,0,0,0
2017-03-10,40,0.0691125,0,0,0,0,0,0,0,0,0,0
2017-03-09,50,0.26118,0,0,1,0,0,0,0,0,0,0
2017-03-08,30,0.09408333333333332,0,0,0,0,0,0,0,0,0,0
2017-03-07,35,0.1486,0,0,1,0,0,0,0,0,0,0
2017-03-06,80,0.2577312500000001,0,0,1,0,0,0,0,0,0,0
2017-03-05,25,0.31604000000000004,0,0,0,0,0,0,0,0,0,0
2017-03-04,30,0.09053333333333333,0,0,1,0,0,0,0,0,0,0
2017-03-03,25,0.22996,0,0,1,0,0,0,0,0,0,0
2017-03-02,60,0.027958333333333345,0,0,1,0,0,0,0,0,0,0
2017-03-01,85,0.08053529411764707,0,0,1,0,0,0,0,0,0,0
2017-02-28,65,0.0855692307692308,0,0,1,0,0,0,0,0,0,0
2017-02-27,15,0.021733333333333344,0,0,0,0,0,0,0,0,0,0
2017-02-26,5,0.0,0,0,0,0,0,0,0,0,0,0
2017-02-25,10,0.0,0,0,0,0,0,0,0,0,0,0
2017-02-24,50,0.18600000000000003,0,0,1,0,0,0,0,0,0,0
2017-02-23,40,0.08544999999999997,0,0,1,0,0,0,0,0,0,0
2017-02-22,55,0.2860818181818183,0,0,1,0,0,0,0,0,0,0
2017-02-21,85,0.22839411764705894,0,0,1,0,0,0,0,0,0,0
2017-02-20,35,-0.09964285714285716,0,0,1,0,0,0,0,0,0,0
2017-02-19,20,0.059925000000000006,0,0,0,0,0,0,0,0,0,0
2017-02-18,30,0.005366666666666662,0,0,0,0,0,0,0,0,0,0
2017-02-17,45,0.07765555555555556,0,0,1,0,0,0,0,0,0,0
2017-02-16,65,0.18833846153846157,0,0,1,0,0,0,0,0,0,0
2017-02-15,210,0.2573428571428571,0,0,1,0,0,0,0,0,0,0
2017-02-14,55,0.22843636363636358,0,0,1,0,0,0,0,0,0,0
2017-02-13,65,-0.004361538461538458,0,0,0,0,0,0,0,0,0,0
2017-02-12,25,-0.14880000000000002,0,0,0,0,0,0,0,0,0,0
2017-02-11,45,0.26028888888888896,0,0,1,0,0,0,0,0,0,0
2017-02-10,145,-0.03532068965517242,0,0,1,0,0,0,0,0,0,0
2017-02-09,170,0.2064323529411765,0,0,0,0,0,0,0,0,0,0
2017-02-08,85,0.09750588235294114,0,0,1,0,0,0,0,0,0,0
2017-02-07,75,0.19827333333333333,0,0,1,0,0,0,0,0,0,0
2017-02-06,156,0.09976923076923087,0,0,1,0,0,0,0,0,0,0
2017-02-05,60,0.06716666666666667,0,0,0,0,0,0,0,0,0,0
2017-02-04,80,0.048856249999999976,0,0,1,0,0,0,0,0,0,0
2017-02-03,120,0.03802499999999999,0,0,1,0,0,0,0,0,0,0
2017-02-02,70,0.06745714285714288,0,0,1,0,0,0,0,0,0,0
2017-02-01,65,0.20926153846153858,0,0,0,0,0,0,0,0,0,0
2017-01-31,250,0.07092400000000007,0,0,1,0,0,0,0,0,0,0
2017-01-30,260,0.015432692307692312,0,0,1,0,0,0,0,0,0,0
2017-01-29,240,-0.03264791666666666,0,0,1,0,0,0,0,0,0,0
2017-01-28,236,-0.03225847457627119,0,0,1,0,0,0,0,0,0,0
2017-01-27,111,-0.06683783783783785,0,0,0,0,0,0,0,0,0,0
2017-01-26,155,0.02844193548387097,0,0,1,0,0,0,0,0,0,0
2017-01-25,185,-0.03955675675675674,0,0,1,0,0,0,0,0,0,0
2017-01-24,80,0.18550624999999993,0,0,1,0,0,0,0,0,0,0
2017-01-23,55,0.004699999999999989,0,0,0,0,0,0,0,0,0,0
2017-01-22,30,0.1078333333333333,0,0,0,0,0,0,0,0,0,0
2017-01-21,45,0.12525555555555562,0,0,1,0,0,0,0,0,0,0
2017-01-20,35,0.03722857142857144,0,0,0,0,0,0,0,0,0,0
2017-01-19,60,0.20126666666666665,0,0,1,0,0,0,0,0,0,0
2017-01-18,35,0.27062857142857144,0,0,0,0,0,0,0,0,0,0
2017-01-17,40,0.14735000000000004,0,0,1,0,0,0,0,0,0,0
2017-01-16,35,0.4217,0,0,1,0,0,0,0,0,0,0
2017-01-15,35,0.45834285714285716,0,0,0,0,0,0,0,0,0,0
2017-01-14,5,0.0,0,0,0,0,0,0,0,0,0,0
2017-01-13,5,0.743,0,0,1,0,0,0,0,0,0,0
2017-01-12,35,0.26215714285714287,0,0,1,0,0,0,0,0,0,0
2017-01-11,5,0.3612,0,0,0,0,0,0,0,0,0,0
2017-01-10,20,0.223875,0,0,0,0,0,0,0,0,0,0
2017-01-09,35,0.6000857142857143,0,0,1,0,0,0,0,0,0,0
2017-01-08,15,0.29773333333333335,0,0,0,0,0,0,0,0,0,0
2017-01-07,15,0.0,0,0,0,0,0,0,0,0,0,0
2017-01-06,45,0.18731111111111115,0,0,1,0,0,0,0,0,0,0
2017-01-05,30,-0.04846666666666668,0,0,0,0,0,0,0,0,0,0
2017-01-04,30,0.09086666666666667,0,0,1,0,0,0,0,0,0,0
2017-01-03,30,0.2830166666666667,0,0,1,0,0,0,0,0,0,0
2017-01-02,15,0.4161333333333334,0,0,0,0,0,0,0,0,0,0
2017-01-01,5,-0.743,0,0,0,0,0,0,0,0,0,0
2016-12-31,25,0.29114000000000007,0,0,0,0,0,0,0,0,0,0
2016-12-30,40,0.33335000000000004,0,0,1,0,0,0,0,0,0,0
2016-12-29,40,0.05471250000000005,0,0,1,0,0,0,0,0,0,0
2016-12-28,30,0.31410000000000005,0,0,0,0,0,0,0,0,0,0
2016-12-27,45,0.25946666666666673,0,0,1,0,0,0,0,0,0,0
2016-12-26,35,0.22117142857142855,0,0,0,0,0,0,0,0,0,0
2016-12-25,10,0.31995,0,0,0,0,0,0,0,0,0,0
2016-12-24,10,0.45815,0,0,0,0,0,0,0,0,0,0
2016-12-23,30,0.13848333333333332,0,0,0,0,0,0,0,0,0,0
2016-12-22,30,0.44349999999999995,0,0,1,0,0,0,0,0,0,0
2016-12-21,40,0.4075000000000001,0,0,1,0,0,0,0,0,0,0
2016-12-20,85,0.18471764705882354,0,0,1,0,0,0,0,0,0,0
2016-12-19,30,0.44675,0,0,1,0,0,0,0,0,0,0
2016-12-18,20,0.5675,0,0,0,0,0,0,0,0,0,0
2016-12-17,15,0.1858,0,0,0,0,0,0,0,0,0,0
2016-12-16,40,0.2959125,0,0,1,0,0,0,0,0,0,0
2016-12-15,50,0.43955,0,0,1,0,0,0,0,0,0,0
2016-12-14,30,0.24593333333333334,0,0,1,0,0,0,0,0,0,0
2016-12-13,30,0.3803,0,0,0,0,0,0,0,0,0,0
2016-12-12,40,0.17058750000000003,0,0,0,0,0,0,0,0,0,0
2016-12-11,35,0.646142857142857,0,0,1,0,0,0,0,0,0,0
2016-12-10,35,0.09488571428571428,0,0,0,0,0,0,0,0,0,0
2016-12-09,15,0.37850000000000006,0,0,1,0,0,0,0,0,0,0
2016-12-08,50,0.41624,0,0,0,0,0,0,0,0,0,0
2016-12-07,50,0.09203,0,0,1,0,0,0,0,0,0,0
2016-12-06,45,0.3160000000000001,0,0,1,0,0,0,0,0,0,0
2016-12-05,75,0.19664666666666664,0,0,1,0,0,0,0,0,0,0
2016-12-04,15,0.09623333333333334,0,0,0,0,0,0,0,0,0,0
2016-12-03,60,0.19641666666666663,0,0,0,0,0,0,0,0,0,0
2016-12-02,30,0.40953333333333336,0,0,1,0,0,0,0,0,0,0
2016-12-01,55,0.2021909090909091,0,0,1,0,0,0,0,0,0,0
2016-11-30,65,0.22979230769230774,0,0,1,0,0,0,0,0,0,0
2016-11-29,30,0.33765,0,0,1,0,0,0,0,0,0,0
2016-11-28,80,0.1266,0,0,1,0,0,0,0,0,0,0
2016-11-27,15,0.010933333333333314,0,0,0,0,0,0,0,0,0,0
2016-11-26,30,0.18486666666666665,0,0,0,0,0,0,0,0,0,0
2016-11-25,45,-0.06766666666666667,0,0,0,0,0,0,0,0,0,0
2016-11-24,30,0.18301666666666666,0,0,1,0,0,0,0,0,0,0
2016-11-23,50,0.39865,0,0,1,0,0,0,0,0,0,0
2016-11-22,35,0.3091285714285715,0,0,0,0,0,0,0,0,0,0
2016-11-21,65,0.22536153846153859,0,0,1,0,0,0,0,0,0,0
2016-11-20,25,0.33356,0,0,1,0,0,0,0,0,0,0
2016-11-19,15,0.1452,0,0,0,0,0,0,0,0,0,0
2016-11-18,15,0.16743333333333332,0,0,0,0,0,0,0,0,0,0
2016-11-17,10,0.0,0,0,1,0,0,0,0,0,0,0
2016-11-16,70,0.21704999999999997,0,0,1,0,0,0,0,0,0,0
2016-11-15,35,0.33999999999999997,0,0,1,0,0,0,0,0,0,0
2016-11-14,30,0.43368333333333337,0,0,1,0,0,0,0,0,0,0
2016-11-13,20,0.20307500000000003,0,0,1,0,0,0,0,0,0,0
2016-11-12,10,0.01965,0,0,0,0,0,0,0,0,0,0
2016-11-11,35,0.37394285714285713,0,0,1,0,0,0,0,0,0,0
2016-11-10,15,0.34016666666666673,0,0,0,0,0,0,0,0,0,0
2016-11-09,20,0.276075,0,0,1,0,0,0,0,0,0,0
2016-11-08,35,-0.05132857142857143,0,0,1,0,0,0,0,0,0,0
2016-11-07,40,0.06693750000000001,0,0,1,0,0,0,0,0,0,0
2016-11-06,15,0.3280333333333333,0,0,0,0,0,0,0,0,0,0
2016-11-05,20,0.20447499999999996,0,0,1,0,0,0,0,0,0,0
2016-11-04,35,0.14032857142857144,0,0,1,0,0,0,0,0,0,0
2016-11-03,65,0.36685384615384625,0,0,0,0,0,0,0,0,0,0
2016-11-02,25,0.06144000000000002,0,0,1,0,0,0,0,0,0,0
2016-11-01,25,0.05031999999999998,0,0,1,0,0,0,0,0,0,0
2016-10-31,20,0.32837500000000003,0,0,1,0,0,0,0,0,0,0
2016-10-29,35,-0.017085714285714277,0,0,1,0,0,0,0,0,0,0
2016-10-28,20,0.03302500000000003,0,0,0,0,0,0,0,0,0,0
2016-10-27,25,0.10198,0,0,1,0,0,0,0,0,0,0
2016-10-26,50,0.08469999999999998,0,0,1,0,0,0,0,0,0,0
2016-10-25,55,0.02336363636363635,0,0,1,0,0,0,0,0,0,0
2016-10-24,50,0.5079100000000002,0,0,1,0,0,0,0,0,0,0
2016-10-23,5,0.0,0,0,0,0,0,0,0,0,0,0
2016-10-22,15,0.07833333333333335,0,0,0,0,0,0,0,0,0,0
2016-10-21,10,0.73095,0,0,1,0,0,0,0,0,0,0
2016-10-20,30,0.15235,0,0,1,0,0,0,0,0,0,0
2016-10-19,20,0.43875000000000003,0,0,0,0,0,0,0,0,0,0
2016-10-18,85,0.14210000000000006,0,0,1,0,0,0,0,0,0,0
2016-10-17,20,0.232275,0,0,1,0,0,0,0,0,0,0
2016-10-16,20,0.20245000000000002,0,0,0,0,0,0,0,0,0,0
2016-10-15,5,0.0,0,0,0,0,0,0,0,0,0,0
2016-10-14,10,0.6505,0,0,0,0,0,0,0,0,0,0
2016-10-13,25,0.05226000000000001,0,0,1,0,0,0,0,0,0,0
2016-10-12,25,0.37414000000000003,0,0,1,0,0,0,0,0,0,0
2016-10-11,10,0.2294,0,0,1,0,0,0,0,0,0,0
2016-10-10,50,0.45588999999999985,0,0,1,0,0,0,0,0,0,0
2016-10-08,5,-0.1119,0,0,0,0,0,0,0,0,0,0
2016-10-07,15,0.025733333333333334,0,0,0,0,0,0,0,0,0,0
2016-10-06,30,0.23231666666666667,0,0,1,0,0,0,0,0,0,0
2016-10-05,20,0.26932500000000004,0,0,0,0,0,0,0,0,0,0
2016-10-04,50,0.30651999999999996,0,0,1,0,0,0,0,0,0,0
2016-10-03,35,0.46165714285714277,0,0,1,0,0,0,0,0,0,0
2016-10-02,20,0.21807500000000002,0,0,1,0,0,0,0,0,0,0
2016-10-01,15,-0.15846666666666664,0,0,0,0,0,0,0,0,0,0
2016-09-30,40,0.3584125,0,0,1,0,0,0,0,0,0,0
2016-09-29,45,0.42801111111111106,0,0,1,0,0,0,0,0,0,0
2016-09-28,30,-0.11963333333333333,0,0,0,0,0,0,0,0,0,0
2016-09-26,30,0.2781,0,0,1,0,0,0,0,0,0,0
2016-09-25,15,-0.19756666666666672,0,0,1,0,0,0,0,0,0,0
2016-09-24,35,0.1682714285714286,0,0,0,0,0,0,0,0,0,0
2016-09-23,30,0.16763333333333333,0,0,1,0,0,0,0,0,0,0
2016-09-22,25,0.11788,0,0,1,0,0,0,0,0,0,0
2016-09-21,25,0.28028000000000003,0,0,1,0,0,0,0,0,0,0
2016-09-20,50,0.4133199999999999,0,0,1,0,0,0,0,0,0,0
2016-09-19,40,0.52395,0,0,1,0,0,0,0,0,0,0
2016-09-18,20,0.192075,0,0,0,0,0,0,0,0,0,0
2016-09-17,35,0.1664142857142857,0,0,1,0,0,0,0,0,0,0
2016-09-16,45,0.1110888888888889,0,0,1,0,0,0,0,0,0,0
2016-09-15,185,0.13631621621621615,0,0,1,0,0,0,0,0,0,0
2016-09-14,50,0.27129000000000003,0,0,1,0,0,0,0,0,0,0
2016-09-13,75,0.24051333333333333,0,0,1,0,0,0,0,0,0,0
2016-09-12,95,0.2869263157894738,0,0,1,0,0,0,0,0,0,0
2016-09-11,10,0.0,0,0,0,0,0,0,0,0,0,0
2016-09-10,40,-0.0556875,0,0,0,0,0,0,0,0,0,0
2016-09-09,55,0.17474545454545456,0,0,1,0,0,0,0,0,0,0
2016-09-08,20,0.1727,0,0,1,0,0,0,0,0,0,0
2016-09-07,60,0.39016666666666666,0,0,1,0,0,0,0,0,0,0
2016-09-06,145,0.21755517241379316,0,0,1,0,0,0,0,0,0,0
2016-09-05,25,0.03578,0,0,1,0,0,0,0,0,0,0
2016-09-04,15,0.30269999999999997,0,0,0,0,0,0,0,0,0,0
2016-09-03,30,0.09728333333333333,0,0,1,0,0,0,0,0,0,0
2016-09-02,50,0.27292999999999995,0,0,1,0,0,0,0,0,0,0
2016-09-01,45,0.4317666666666667,0,0,1,0,0,0,0,0,0,0
2016-08-31,80,0.30084374999999997,0,0,1,0,0,0,0,0,0,0
2016-08-30,25,-0.037200000000000004,0,0,0,0,0,0,0,0,0,0
2016-08-29,60,0.36335,0,0,1,0,0,0,0,0,0,0
2016-08-28,15,0.2117,0,0,0,0,0,0,0,0,0,0
2016-08-27,15,0.14049999999999999,0,0,0,0,0,0,0,0,0,0
2016-08-26,100,0.16281499999999993,0,0,1,0,0,0,0,0,0,0
2016-08-25,275,0.14249818181818175,0,0,1,0,0,0,0,0,0,0
2016-08-24,25,-0.007120000000000004,0,0,1,0,0,0,0,0,0,0
2016-08-23,10,0.438,0,0,1,0,0,0,0,0,0,0
2016-08-22,75,0.24422666666666662,0,0,1,0,0,0,0,0,0,0
2016-08-21,15,0.5236666666666666,0,0,1,0,0,0,0,0,0,0
2016-08-20,20,0.190775,0,0,0,0,0,0,0,0,0,0
2016-08-19,40,0.18506250000000002,0,0,1,0,0,0,0,0,0,0
2016-08-18,25,0.22814000000000004,0,0,1,0,0,0,0,0,0,0
2016-08-17,25,0.22984000000000002,0,0,1,0,0,0,0,0,0,0
2016-08-16,20,0.345375,0,0,0,0,0,0,0,0,0,0
2016-08-15,40,0.5394625,0,0,1,0,0,0,0,0,0,0
2016-08-14,30,0.30910000000000004,0,0,0,0,0,0,0,0,0,0
2016-08-13,5,0.0,0,0,0,0,0,0,0,0,0,0
2016-08-12,20,0.500325,0,0,0,0,0,0,0,0,0,0
2016-08-11,15,0.40293333333333337,0,0,1,0,0,0,0,0,0,0
2016-08-10,40,0.110775,0,0,1,0,0,0,0,0,0,0
2016-08-09,25,0.21392000000000003,0,0,1,0,0,0,0,0,0,0
2016-08-08,90,0.15378888888888886,0,0,1,0,0,0,0,0,0,0
2016-08-07,30,-0.05498333333333332,0,0,1,0,0,0,0,0,0,0
2016-08-06,15,0.20553333333333335,0,0,1,0,0,0,0,0,0,0
2016-08-05,25,-0.005500000000000012,0,0,0,0,0,0,0,0,0,0
2016-08-04,30,0.33490000000000003,0,0,0,0,0,0,0,0,0,0
2016-08-03,5,0.0,0,0,0,0,0,0,0,0,0,0
2016-08-02,25,0.25915999999999995,0,0,1,0,0,0,0,0,0,0
2016-08-01,30,0.47511666666666663,0,0,1,0,0,0,0,0,0,0
2016-07-31,25,0.26270000000000004,0,0,0,0,0,0,0,0,0,0
2016-07-30,30,0.24895000000000003,0,0,0,0,0,0,0,0,0,0
2016-07-29,40,0.014525000000000001,0,0,1,0,0,0,0,0,0,0
2016-07-28,25,0.43579999999999997,0,0,0,0,0,0,0,0,0,0
2016-07-26,40,0.171575,0,0,1,0,0,0,0,0,0,0
2016-07-25,35,0.14197142857142855,0,0,1,0,0,0,0,0,0,0
2016-07-24,20,0.025224999999999997,0,0,0,0,0,0,0,0,0,0
2016-07-22,45,0.26154444444444436,0,0,1,0,0,0,0,0,0,0
2016-07-21,5,0.4588,0,0,0,0,0,0,0,0,0,0
2016-07-20,15,0.5689,0,0,0,0,0,0,0,0,0,0
2016-07-19,25,0.40214,0,0,0,0,0,0,0,0,0,0
2016-07-18,30,0.155,0,0,1,0,0,0,0,0,0,0
2016-07-16,10,-0.138,0,0,0,0,0,0,0,0,0,0
2016-07-15,25,0.10899999999999999,0,0,1,0,0,0,0,0,0,0
2016-07-14,30,0.35461666666666664,0,0,0,0,0,0,0,0,0,0
2016-07-13,30,0.2193166666666667,0,0,0,0,0,0,0,0,0,0
2016-07-12,25,0.51374,0,0,1,0,0,0,0,0,0,0
2016-07-11,35,0.2968,0,0,1,0,0,0,0,0,0,0
2016-07-10,25,-0.016380000000000016,0,0,0,0,0,0,0,0,0,0
2016-07-08,15,0.14679999999999996,0,0,1,0,0,0,0,0,0,0
2016-07-07,40,0.21945,0,0,1,0,0,0,0,0,0,0
2016-07-06,15,0.2162,0,0,1,0,0,0,0,0,0,0
2016-07-05,35,0.3705428571428572,0,0,1,0,0,0,0,0,0,0
2016-07-04,10,0.29295,0,0,0,0,0,0,0,0,0,0
2016-07-03,10,0.0,0,0,1,0,0,0,0,0,0,0
2016-07-02,10,0.5601,0,0,0,0,0,0,0,0,0,0
2016-07-01,25,0.01960000000000001,0,0,0,0,0,0,0,0,0,0
2016-06-30,35,0.24455714285714286,0,0,0,0,0,0,0,0,0,0
2016-06-29,5,0.893,0,0,0,0,0,0,0,0,0,0
2016-06-28,20,0.123475,0,0,0,0,0,0,0,0,0,0
2016-06-27,20,0.16762499999999997,0,0,1,0,0,0,0,0,0,0
2016-06-26,10,0.064,0,0,1,0,0,0,0,0,0,0
2016-06-25,15,0.15293333333333334,0,0,0,0,0,0,0,0,0,0
2016-06-24,30,0.06061666666666665,0,0,1,0,0,0,0,0,0,0
2016-06-23,45,0.24739999999999995,0,0,1,0,0,0,0,0,0,0
2016-06-22,45,0.46990000000000004,0,0,1,0,0,0,0,0,0,0
2016-06-21,40,0.43642499999999995,0,0,1,0,0,0,0,0,0,0
2016-06-20,40,0.2162,0,0,1,0,0,0,0,0,0,0
2016-06-19,15,0.20413333333333336,0,0,0,0,0,0,0,0,0,0
2016-06-18,40,-0.142575,0,0,0,0,0,0,0,0,0,0
2016-06-17,35,0.26235714285714284,0,0,1,0,0,0,0,0,0,0
2016-06-16,10,0.22880000000000003,0,0,0,0,0,0,0,0,0,0
2016-06-15,30,0.1751,0,0,1,0,0,0,0,0,0,0
2016-06-14,55,0.3429727272727274,0,0,1,0,0,0,0,0,0,0
2016-06-13,35,0.48531428571428575,0,0,1,0,0,0,0,0,0,0
2016-06-12,15,0.04249999999999998,0,0,1,0,0,0,0,0,0,0
2016-06-11,25,-0.08024,0,0,0,0,0,0,0,0,0,0
2016-06-10,25,-0.004059999999999997,0,0,1,0,0,0,0,0,0,0
2016-06-08,40,0.2142875000000001,0,0,1,0,0,0,0,0,0,0
2016-06-07,60,0.45996666666666675,0,0,1,0,0,0,0,0,0,0
2016-06-06,40,0.1204,0,0,1,0,0,0,0,0,0,0
2016-06-05,25,0.30278,0,0,1,0,0,0,0,0,0,0
2016-06-04,30,0.07551666666666668,0,0,0,0,0,0,0,0,0,0
2016-06-03,20,0.1951,0,0,0,0,0,0,0,0,0,0
2016-06-02,25,0.22236000000000003,0,0,1,0,0,0,0,0,0,0
2016-06-01,15,0.5086999999999999,0,0,1,0,0,0,0,0,0,0
2016-05-31,20,0.34077499999999994,0,0,1,0,0,0,0,0,0,0
2016-05-30,15,0.3151333333333334,0,0,1,0,0,0,0,0,0,0
2016-05-29,20,0.105375,0,0,0,0,0,0,0,0,0,0
2016-05-28,20,-0.170825,0,0,1,0,0,0,0,0,0,0
2016-05-27,20,0.053225,0,0,1,0,0,0,0,0,0,0
2016-05-26,20,0.303275,0,0,1,0,0,0,0,0,0,0
2016-05-25,15,0.3237666666666667,0,0,0,0,0,0,0,0,0,0
2016-05-24,5,0.7574,0,0,1,0,0,0,0,0,0,0
2016-05-23,40,0.26664999999999994,0,0,1,0,0,0,0,0,0,0
2016-05-22,30,0.08356666666666669,0,0,1,0,0,0,0,0,0,0
2016-05-21,10,-0.28595,0,0,0,0,0,0,0,0,0,0
2016-05-20,35,0.44380000000000003,0,0,1,0,0,0,0,0,0,0
2016-05-19,20,0.39705,0,0,1,0,0,0,0,0,0,0
2016-05-18,65,0.4776307692307693,0,0,1,0,0,0,0,0,0,0
2016-05-17,15,0.4026666666666667,0,0,1,0,0,0,0,0,0,0
2016-05-16,50,0.20459000000000002,0,0,1,0,0,0,0,0,0,0
2016-05-14,20,0.032975,0,0,0,0,0,0,0,0,0,0
2016-05-13,40,0.13977499999999998,0,0,0,0,0,0,0,0,0,0
2016-05-12,30,0.036033333333333334,0,0,1,0,0,0,0,0,0,0
2016-05-11,25,0.34556,0,0,1,0,0,0,0,0,0,0
2016-05-10,50,0.16317,0,0,1,0,0,0,0,0,0,0
2016-05-09,30,0.22688333333333333,0,0,1,0,0,0,0,0,0,0
2016-05-08,10,0.43740000000000007,0,0,1,0,0,0,0,0,0,0
2016-05-07,5,0.7506,0,0,1,0,0,0,0,0,0,0
2016-05-06,30,-0.009933333333333341,0,0,1,0,0,0,0,0,0,0
2016-05-05,35,0.24925714285714293,0,0,1,0,0,0,0,0,0,0
2016-05-04,45,0.39866666666666667,0,0,1,0,0,0,0,0,0,0
2016-05-03,35,0.12877142857142856,0,0,1,0,0,0,0,0,0,0
2016-05-02,65,0.3839999999999998,0,0,1,0,0,0,0,0,0,0
2016-05-01,35,0.37067142857142854,0,0,1,0,0,0,0,0,0,0
2016-04-30,5,0.0772,0,0,0,0,0,0,0,0,0,0
2016-04-29,40,0.07597500000000001,0,0,0,0,0,0,0,0,0,0
2016-04-28,80,0.25036250000000004,0,0,1,0,0,0,0,0,0,0
2016-04-27,15,-0.07313333333333333,0,0,1,0,0,0,0,0,0,0
2016-04-26,25,0.24298000000000003,0,0,0,0,0,0,0,0,0,0
2016-04-25,30,0.4942666666666667,0,0,1,0,0,0,0,0,0,0
2016-04-24,10,-0.27115,0,0,0,0,0,0,0,0,0,0
2016-04-23,20,0.22395,0,0,1,0,0,0,0,0,0,0
2016-04-22,50,0.20476000000000003,0,0,1,0,0,0,0,0,0,0
2016-04-21,45,0.34586666666666666,0,0,1,0,0,0,0,0,0,0
2016-04-20,35,0.4325,0,0,1,0,0,0,0,0,0,0
2016-04-19,45,0.3443555555555555,0,0,1,0,0,0,0,0,0,0
2016-04-18,25,-0.03764,0,0,1,0,0,0,0,0,0,0
2016-04-17,40,0.2930375,0,0,0,0,0,0,0,0,0,0
2016-04-16,20,0.099025,0,0,0,0,0,0,0,0,0,0
2016-04-15,10,0.0,0,0,0,0,0,0,0,0,0,0
2016-04-14,30,0.22011666666666665,0,0,1,0,0,0,0,0,0,0
2016-04-13,45,0.2262,0,0,1,0,0,0,0,0,0,0
2016-04-12,5,0.0,0,0,0,0,0,0,0,0,0,0
2016-04-11,75,0.2893333333333333,0,0,1,0,0,0,0,0,0,0
2016-04-10,30,0.3247333333333333,0,0,1,0,0,0,0,0,0,0
2016-04-09,15,0.1942,0,0,0,0,0,0,0,0,0,0
2016-04-08,40,0.414025,0,0,1,0,0,0,0,0,0,0
2016-04-07,15,0.2923333333333334,0,0,0,0,0,0,0,0,0,0
2016-04-06,30,0.11626666666666667,0,0,1,0,0,0,0,0,0,0
2016-04-05,30,0.7377333333333334,0,0,1,0,0,0,0,0,0,0
2016-04-04,25,-0.0301,0,0,1,0,0,0,0,0,0,0
2016-04-03,25,0.18262,0,0,0,0,0,0,0,0,0,0
